timestamp,cpu_user,cpu_system,cpu_idle,cpu_iowait,cpu_steal,mem_total_kb,mem_used_kb,mem_free_kb,mem_cached_kb,disk_read_bytes,disk_write_bytes,net_rx_bytes,net_tx_bytes
1767917420,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219476,558448,244860,2415088,0,819,184,149
1767917425,99.50049950051351,0.39960039960052596,0,0,0.09990009990011818,3219472,556624,246624,2415144,0,139264,0,0
1767917430,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219472,556868,246372,2415152,0,0,0,0
1767917435,98.90109890111563,0.899100899101077,0,0,0.09990009990011375,3219456,557104,245404,2415868,23756,376012,0,0
1767917440,99.80000000000018,0.19999999999996018,0,0,0,3219464,557108,245404,2415872,0,6246,0,0
1767917445,99.60000000000036,0.40000000000006253,0,0,0,3219448,557792,244648,2415928,0,12492,0,0
1767917450,99.70029970027959,0.1998001998001194,2.043520908046048e-11,0,0.09990009990008188,3219452,557792,244648,2415932,0,8192,1051,10131
1767917455,99.69969969971812,0.3003003003003729,0,0,0,3219452,557740,244648,2415984,0,0,0,0
1767917460,99.80000000000018,0.19999999999996018,0,0,0,3219452,557736,244648,2415988,0,819,0,0
1767917465,99.10000000000082,0.9000000000000341,0,0,0,3219452,557052,244648,2416672,0,819,0,0
1767917470,99.70000000000027,0.19999999999996018,0,0,0.09999999999999788,3219456,557052,244648,2416676,0,23961,0,0
1767917475,99.70000000000027,0.30000000000001137,0,0,0,3219456,558888,242760,2416728,0,179097,66,52
1767917480,99.80000000000018,0.19999999999996018,0,0,0,3219456,559108,242536,2416732,0,819,188,169
1767917485,99.50049950047735,0.3996003996003808,2.2708945834892802e-11,0,0.09990009990007744,3219456,559048,242536,2416792,0,8192,479,655
1767917490,99.70000000000027,0.30000000000001137,0,0,0,3219456,559044,242536,2416796,0,0,146,128
1767917495,99.20000000000073,0.7999999999999831,0,0,0,3219456,558344,242536,2417496,0,819,0,0
1767917500,99.6996996997204,0.3003003003003729,0,0,0,3219456,558340,242536,2417500,0,5529,0,0
1767917505,99.60000000000036,0.30000000000001137,0,0,0.09999999999999788,3219432,558260,242536,2417556,0,512,1272,10203
1767917510,99.80000000000018,0.19999999999996018,0,0,0,3219448,558272,242536,2417560,0,0,159,128
