timestamp,container_id,container_name,runtime,cpu_percent,cpu_user_percent,cpu_system_percent,memory_current_bytes,memory_max_bytes,memory_percent,io_read_bytes,io_write_bytes,io_read_ops,io_write_ops,pids_current
1768074276,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,32.58,32.58,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074282,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,27.76,27.76,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074286,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,41.32,41.32,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074291,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.34,33.34,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074296,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.22,33.22,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074301,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.26,33.26,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074306,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.27,33.27,0.00,96546816,536870912,17.98,85299200,11243520,507,17,4
1768074311,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.34,33.34,0.00,96550912,536870912,17.98,85299200,11243520,507,17,4
1768074316,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,33.29,33.29,0.00,96550912,536870912,17.98,85299200,11243520,507,17,4
1768074321,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,3.97,3.95,0.02,93790208,536870912,17.47,85299200,11243520,507,17,1
1768074326,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,0.00,0.00,0.00,93790208,536870912,17.47,85299200,11243520,507,17,1
1768074331,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,0.00,0.00,0.00,93790208,536870912,17.47,85299200,11243520,507,17,1
1768074336,b98291792f12accdd778722581a3c3933763487127bbfec85927a732a76150a9,loadtest-container-1,docker,0.00,0.00,0.00,93790208,536870912,17.47,85299200,11243520,507,17,1
1768073706,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,,,,58806272,536870912,10.95,50896896,11239424,96,14,1
1768073711,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,0.00,0.00,0.00,58802176,536870912,10.95,50896896,11239424,96,14,1
1768073716,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,0.00,0.00,0.00,58802176,536870912,10.95,50896896,11239424,96,14,1
1768073721,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,32.51,32.30,0.22,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073726,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.30,33.30,0.00,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073731,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.18,33.18,0.00,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073736,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.30,33.30,0.00,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073741,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.28,33.28,0.00,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073746,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.29,33.29,0.00,70590464,536870912,13.15,59875328,11239424,129,14,4
1768073751,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.23,33.23,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073756,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.29,33.29,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073761,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.12,33.12,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073766,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.28,33.28,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073771,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.29,33.29,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073776,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.28,33.28,0.00,70590464,536870912,13.15,59875328,11243520,129,15,4
1768073781,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,32.90,32.90,0.00,70594560,536870912,13.15,59875328,11243520,129,15,4
1768073786,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.27,33.27,0.00,70594560,536870912,13.15,59875328,11243520,129,15,4
1768073791,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,32.68,32.68,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073796,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.23,33.23,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073801,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.31,33.30,0.01,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073806,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.26,33.24,0.02,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073811,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.32,33.32,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073816,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.22,33.22,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073821,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.25,33.25,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
1768073826,942b476921d8001bc53b35e48954a3a280e4a4cdceee8f13dc9396caf72de7f7,loadtest-container-2,docker,33.37,33.37,0.00,70606848,536870912,13.15,59875328,11243520,129,15,4
